记录ID,标题,发布时间,省份,市,公告类型,来源平台,详情页URL,主品类,主品类-原始口径,全部命中品类,学段,是否学科网相关,已L2精读
0021da34f522f40945eba113e50db8f69d58,东北大学附属小学(浑南)食堂委托经营项目采购结果公告,2026-07-24,辽宁省,,中标公告,辽宁政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/210000/0202/20260724/0021da34f522f40945eba113e50db8f69d58.html,食堂设备,食堂设备,食堂设备,小学,否,否
0021c5c5f27cddc943f596d65333b053f992,盘锦市辽东湾实验小学校园建筑及配套设施维修改造工程（第二次）结果公告,2026-07-24,辽宁省,,中标公告,辽宁政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/210000/0202/20260724/0021c5c5f27cddc943f596d65333b053f992.html,校舍维修改造,校舍维修改造,校舍维修改造,小学,否,否
0021a52ee643ff5541eab182caee5a36f379,沈阳市大东区上园路第一小学整体维修改造工程结果公告,2026-07-24,辽宁省,,中标公告,辽宁政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/210000/0202/20260724/0021a52ee643ff5541eab182caee5a36f379.html,校舍维修改造,校舍维修改造,校舍维修改造,小学,否,否
00219880aa2969924de093fcde9530ff8e18,锦州铁合金小学--室内外消防改造工程结果公告,2026-07-24,辽宁省,,中标公告,辽宁政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/210000/0202/20260724/00219880aa2969924de093fcde9530ff8e18.html,校舍维修改造,校舍维修改造,校舍维修改造;校园安防,小学,否,否
0021427dab7ea35f402088e402a217b0fb75,锦州市太和区平和小学校—室内外消防改造工程结果公告,2026-07-24,辽宁省,,中标公告,辽宁政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/210000/0202/20260724/0021427dab7ea35f402088e402a217b0fb75.html,校舍维修改造,校舍维修改造,校舍维修改造;校园安防,小学,否,否
00374956e9492e8949f9a098acc89e9c5e27,淄博实验中学田径场维修维护项目成交结果公告,2026-07-25,山东省,,中标公告,淄博市公共资源交易平台电子交易系统,https://www.ggzy.gov.cn/information/deal/html/a/370000/0202/20260725/00374956e9492e8949f9a098acc89e9c5e27.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
00650e26d89951f94498850fc537cc5082f3,阿瓦提县教育局采购阿瓦提县第一中学等4所学校智考实验室提升改造项目中标(成交)结果公告,2026-07-24,新疆维吾尔自治区,,中标公告,新疆维吾尔自治区公共资源交易平台,https://www.ggzy.gov.cn/information/deal/html/a/650000/0202/20260724/00650e26d89951f94498850fc537cc5082f3.html,校舍维修改造,校舍维修改造,校舍维修改造;实验室设备,教育局统筹,否,否
006588541baa26034159bd1ebc27c4814d49,吐鲁番市托克逊县改善普通高中学校办学条件信息化设备采购项目-信息化设备中标(成交)结果公告,2026-07-24,新疆维吾尔自治区,,中标公告,新疆维吾尔自治区公共资源交易平台,https://www.ggzy.gov.cn/information/deal/html/a/650000/0202/20260724/006588541baa26034159bd1ebc27c4814d49.html,信息化,信息化,信息化,高中,是,是
00655f80ba5504944dc48228feb8ee83696b,2026年度独山子第二中学食堂主要食材（肉类（牛羊鸡肉））采购项目（二次）中标(成交)结果公告,2026-07-24,新疆维吾尔自治区,,中标公告,新疆维吾尔自治区公共资源交易平台,https://www.ggzy.gov.cn/information/deal/html/a/650000/0202/20260724/00655f80ba5504944dc48228feb8ee83696b.html,食堂设备,食堂设备,食堂设备;后勤服务,一贯制未分段,否,否
00657694c5eff91e4eacbe30a1217b1cb954,乌鲁木齐市第六十六中学校服采购项目（二次）中标(成交)结果公告,2026-07-24,新疆维吾尔自治区,,中标公告,新疆维吾尔自治区公共资源交易平台,https://www.ggzy.gov.cn/information/deal/html/a/650000/0202/20260724/00657694c5eff91e4eacbe30a1217b1cb954.html,校服,校服,校服,一贯制未分段,否,否
0065643234658ac24023ba07c9597b8f3255,布尔津县第一初级中学学生宿舍组合床采购（二次）中标(成交)结果公告,2026-07-24,新疆维吾尔自治区,,中标公告,新疆维吾尔自治区公共资源交易平台,https://www.ggzy.gov.cn/information/deal/html/a/650000/0202/20260724/0065643234658ac24023ba07c9597b8f3255.html,课桌椅,课桌椅,课桌椅,初中,否,否
00636d4ba9d24171462ab30b18ab66e5bfc9,湟源县第一中学消防设施维修项目中标(成交)结果公告,2026-07-24,青海省,,中标公告,青海省公共资源交易网,https://www.ggzy.gov.cn/information/deal/html/a/630000/0202/20260724/00636d4ba9d24171462ab30b18ab66e5bfc9.html,校舍维修改造,校舍维修改造,校舍维修改造;校园安防,一贯制未分段,否,否
003563762601b1de43c281da85a360c5d182,厦门双十中学金海分校综合布线、安防设备及广播等信息化建设结果公告（采购包1）,2026-07-24,福建省,,中标公告,厦门市公共资源交易中心,https://www.ggzy.gov.cn/information/deal/html/a/350000/0202/20260724/003563762601b1de43c281da85a360c5d182.html,信息化,信息化,信息化;校园安防,一贯制未分段,是,是
005133a8af8f8ec044208316bd1f6cc6dc88,四川省泸州市泸州老窖天府中学停车场建设项目中标（成交）结果公告,2026-07-24,四川省,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0202/20260724/005133a8af8f8ec044208316bd1f6cc6dc88.html,其他,其他,,一贯制未分段,否,否
00449b7df829d7544e4a9ec4b3d29b9f280a,东莞市虎门中学教学家具项目结果公告,2026-07-24,广东省,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/440000/0202/20260724/00449b7df829d7544e4a9ec4b3d29b9f280a.html,课桌椅,课桌椅,课桌椅,一贯制未分段,否,否
0032d9c44bfe955c40b2a0b62142537b048a,洪泽中学教师办公室升级改造及教室门更换项目（采购包2：教室门更换）成交公告采购包1,2026-07-24,江苏省,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/320000/0202/20260724/0032d9c44bfe955c40b2a0b62142537b048a.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
00320d1ca8b1f41e40be9cbb85eee081a01d,昆山市柏庐高级中学物业管理服务项目成交公告采购包1,2026-07-24,江苏省,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/320000/0202/20260724/00320d1ca8b1f41e40be9cbb85eee081a01d.html,后勤服务,其他,后勤服务,高中,否,否
00621207bd300b2e43bba45eeaea09b74c5b,金昌市第一中学实践基地校区物业管理服务 中标（成交）结果公告,2026-07-24,甘肃省,,中标公告,金昌市公共资源交易平台,https://www.ggzy.gov.cn/information/deal/html/a/620000/0202/20260724/00621207bd300b2e43bba45eeaea09b74c5b.html,后勤服务,其他,后勤服务,一贯制未分段,否,否
0013d9a6163a64204295bb7c3b1923523535,Z1309002602512001沧州市第二中学新建教学楼墙壁吸音板采购项目结果公告,2026-07-24,河北省,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/130000/0202/20260724/0013d9a6163a64204295bb7c3b1923523535.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
00454273ad7141e04660bab7b784c0ec4c89,河池市金城江区2022年教育攻坚项目—金城江区第八初级中学教育信息化设备采购工程中标结果公告（项目编号：HCZB2026-G1-009-GXDZ）,2026-07-24,广西壮族自治区,,中标公告,河池市公共资源交易中心,https://www.ggzy.gov.cn/information/deal/html/a/450000/0202/20260724/00454273ad7141e04660bab7b784c0ec4c89.html,信息化,信息化,信息化,初中,是,是
00632cb50511af5b4827972d7271e288e3d2,2026年互助土族自治县第一中学校舍维修改造项目中标公示,2026-07-24,青海省,,中标公告,青海省公共资源交易网,https://www.ggzy.gov.cn/information/deal/html/a/630000/0202/20260724/00632cb50511af5b4827972d7271e288e3d2.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
0062fae1a629e67143da8e64b0bbbac6111d,白银市白银区培文中学学生宿舍改造项目,2026-07-24,甘肃省,,中标公告,白银市公共资源交易平台,https://www.ggzy.gov.cn/information/deal/html/a/620000/0202/20260724/0062fae1a629e67143da8e64b0bbbac6111d.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
006227242ba57b8e4608a4518fca981aecd3,白银市平川区宝积中学操场及附属工程建设项目,2026-07-24,甘肃省,,中标公告,白银市公共资源交易平台,https://www.ggzy.gov.cn/information/deal/html/a/620000/0202/20260724/006227242ba57b8e4608a4518fca981aecd3.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
0045f162ac6d127f4958b39926a649c67996,广西福展工程咨询有限公司关于贵港市第十二高级中学大宗食品采购项目（项目编号：GGZC2026-C3-990201-GXFZ）成交结果公告,2026-07-24,广西壮族自治区,,中标公告,广西壮族自治区公共资源电子交易系统,https://www.ggzy.gov.cn/information/deal/html/a/450000/0202/20260724/0045f162ac6d127f4958b39926a649c67996.html,后勤服务,其他,后勤服务,高中,否,否
0012363adc3663bc4c3cbe04e20d905701f0,天津市第四十一中学 天津市第四十一中学2026年度保安服务项目 (项目编号:TJHX-2026-D-0067)中标公告,2026-07-24,天津市,,中标公告,天津市公共资源交易平台交易系统,https://www.ggzy.gov.cn/information/deal/html/a/120000/0202/20260724/0012363adc3663bc4c3cbe04e20d905701f0.html,后勤服务,其他,后勤服务,一贯制未分段,否,否
00444e5ae2e4ccee4f1aa52381ba61e6bcb7,东莞市第九高级中学理化生实验室设备购置项目结果公告,2026-07-24,广东省,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/440000/0202/20260724/00444e5ae2e4ccee4f1aa52381ba61e6bcb7.html,实验室设备,实验室设备,实验室设备,高中,否,否
0035feca2f2efa0a482eb4b2a9c16f137493,宁德市民族中学2026-2027、2027-2028两学年学校物业管理服务采购项目结果公告（采购包1）,2026-07-24,福建省,,中标公告,宁德市公共资源交易中心,https://www.ggzy.gov.cn/information/deal/html/a/350000/0202/20260724/0035feca2f2efa0a482eb4b2a9c16f137493.html,后勤服务,其他,后勤服务,一贯制未分段,否,否
00654f006c7c9a8e4e16b88257346cd5fbf8,玛纳斯县第三中学薄改项目（地面改造项目和生态厕所改造项目）二次中标(成交)结果公告,2026-07-24,新疆维吾尔自治区,,中标公告,新疆维吾尔自治区公共资源交易平台,https://www.ggzy.gov.cn/information/deal/html/a/650000/0202/20260724/00654f006c7c9a8e4e16b88257346cd5fbf8.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
0044fda5fafe0eed49d9a895600ad1f35161,清远市华侨中学饭堂食材配送采购项目结果公告,2026-07-24,广东省,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/440000/0202/20260724/0044fda5fafe0eed49d9a895600ad1f35161.html,后勤服务,其他,后勤服务,一贯制未分段,否,否
006256fb73befd764fb2adfbff7d63dcdf5b,武威第二十一中学电教设备采购项目,2026-07-24,甘肃省,,中标公告,武威市公共资源交易平台,https://www.ggzy.gov.cn/information/deal/html/a/620000/0202/20260724/006256fb73befd764fb2adfbff7d63dcdf5b.html,其他,其他,,一贯制未分段,否,否
00511a4de131b9ad4911addd09a427e181fa,西昌市川兴中学智慧黑板采购项目中标（成交）结果公告,2026-07-24,四川省,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0202/20260724/00511a4de131b9ad4911addd09a427e181fa.html,智慧黑板,智慧黑板,智慧黑板,一贯制未分段,是,是
004408d6df546d114a379c94029759ef8ea1,深圳市第二高级中学深汕学校二期教学及办公家具采购项目中标（成交）结果公告,2026-07-24,广东省,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/440000/0202/20260724/004408d6df546d114a379c94029759ef8ea1.html,课桌椅,课桌椅,课桌椅,高中,否,否
00130259d8dc4f7f4cb382a9b26a31eec0e0,Z1310252600292301大城县大尚屯中学（齐圪垯校区）运动场项目结果公告,2026-07-24,河北省,,中标公告,廊坊市公共资源交易中心,https://www.ggzy.gov.cn/information/deal/html/a/130000/0202/20260724/00130259d8dc4f7f4cb382a9b26a31eec0e0.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
0015622a68e0626e49e19327b81ba70c99bc,通辽市第五中学新城校区购置教学设施设备中标（成交）结果公告,2026-07-24,内蒙古自治区,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/150000/0202/20260724/0015622a68e0626e49e19327b81ba70c99bc.html,其他,其他,,一贯制未分段,否,否
00132050d270e13243e7b3a722324d7f9ecb,Z1306362600392301顺平县第三初级中学食堂改扩建项目结果公告,2026-07-24,河北省,,中标公告,保定市公共资源交易中心,https://www.ggzy.gov.cn/information/deal/html/a/130000/0202/20260724/00132050d270e13243e7b3a722324d7f9ecb.html,校舍维修改造,校舍维修改造,校舍维修改造;食堂设备,初中,否,否
004421fbd190f8374315ad513e5886d64828,茂名市第一中学新城校区一期建设项目家具采购结果公告,2026-07-24,广东省,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/440000/0202/20260724/004421fbd190f8374315ad513e5886d64828.html,课桌椅,课桌椅,课桌椅,一贯制未分段,否,否
003225c1d9a517ac4047b07c52ec8e3ead89,如东县第一高级中学“扶海生态圈”地理课程开发与实践基地项目中标公告采购包1,2026-07-24,江苏省,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/320000/0202/20260724/003225c1d9a517ac4047b07c52ec8e3ead89.html,其他,其他,,高中,否,否
0042c9ef374f07a048d6bdc740cf3fd19402,武汉市江夏区金口中学2026-2027年度金口中学学校打印复印油印中标(成交)结果公告,2026-07-24,湖北省,,中标公告,湖北省政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/420000/0202/20260724/0042c9ef374f07a048d6bdc740cf3fd19402.html,其他,其他,,一贯制未分段,否,否
0021f9759f8f1050435898c719fa0504ef7d,大连市第十三中学升级改造项目弱电设备（监控 广播 网络）采购中标结果公示,2026-07-24,辽宁省,,中标公告,大连市公共资源交易平台,https://www.ggzy.gov.cn/information/deal/html/a/210000/0202/20260724/0021f9759f8f1050435898c719fa0504ef7d.html,校舍维修改造,校舍维修改造,校舍维修改造;校园安防,一贯制未分段,否,否
00213909fb515620403899e1074343f0e26e,大连市第十三中学校园电视台设备和微课系统采购项目采购中标结果公示,2026-07-24,辽宁省,,中标公告,大连市公共资源交易平台,https://www.ggzy.gov.cn/information/deal/html/a/210000/0202/20260724/00213909fb515620403899e1074343f0e26e.html,其他,其他,,一贯制未分段,否,否
005169eaf8ba1a634c3383b7a63b20be5f60,攀枝花市仁和区教育和体育局攀枝花市大河中学校采购学生床中标（成交）结果公告,2026-07-24,四川省,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0202/20260724/005169eaf8ba1a634c3383b7a63b20be5f60.html,课桌椅,课桌椅,课桌椅,教育局统筹,否,否
006592d23f2a2d3e4bb4bcc0e112eee6c8a9,库尔勒市第二中学2026年学生（内初班七年级）春秋季、夏季和冬季校服采购项目中标(成交)结果公告,2026-07-24,新疆维吾尔自治区,,中标公告,新疆维吾尔自治区公共资源交易平台,https://www.ggzy.gov.cn/information/deal/html/a/650000/0202/20260724/006592d23f2a2d3e4bb4bcc0e112eee6c8a9.html,校服,校服,校服,一贯制未分段,否,否
00147175ef3e64bc4ff496a874de6a03e336,孝义市第七中学校竞争性磋商孝义七中操场维修工程结果公告,2026-07-24,山西省,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/140000/0202/20260724/00147175ef3e64bc4ff496a874de6a03e336.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
005122e475a12743436484fe7bf11ff9f76e,越西县越城镇西城中学越城镇西城中学扩建项目工程设计服务采购项目中标（成交）结果公告,2026-07-24,四川省,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0202/20260724/005122e475a12743436484fe7bf11ff9f76e.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
004409fc3f780d664afbb3fd841fa45f5f68,广东实验中学荔湾校区年级教师办公室室内家具采购配套（二期）项目结果公告,2026-07-24,广东省,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/440000/0202/20260724/004409fc3f780d664afbb3fd841fa45f5f68.html,课桌椅,课桌椅,课桌椅,一贯制未分段,否,否
00630c9411d5a0324810b59050d22be5fe69,青海省三江源民族中学劳务派遣服务、校园安保服务项目（第三次）成交结果公告,2026-07-24,青海省,,中标公告,青海省公共资源交易网,https://www.ggzy.gov.cn/information/deal/html/a/630000/0202/20260724/00630c9411d5a0324810b59050d22be5fe69.html,校园安防,校园安防,校园安防;后勤服务,一贯制未分段,否,否
0051d9c3f36c5c3b4ab4a976f559ddc1bdcb,四川省射洪中学校教学楼及运动场改造项目中标（成交）结果公告,2026-07-24,四川省,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0202/20260724/0051d9c3f36c5c3b4ab4a976f559ddc1bdcb.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
0051ff9c85fe97204a9ca1f946f847f878dc,成都理工大学附属中学2026年-2029年安全服务采购项目(二次)中标（成交）结果公告,2026-07-24,四川省,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0202/20260724/0051ff9c85fe97204a9ca1f946f847f878dc.html,其他,其他,,一贯制未分段,否,否
00527d4695cecf804ce29f42cdc07c71d5d9,六盘水市第十中学学生宿舍维修改造项目中标（成交）结果公告,2026-07-24,贵州省,,中标公告,六盘水市公共资源交易中心,https://www.ggzy.gov.cn/information/deal/html/a/520000/0202/20260724/00527d4695cecf804ce29f42cdc07c71d5d9.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
006584a074eeb1434495829093da0d128d42,玛纳斯县第三中学多功能厅LED屏、音响灯光及辅助设施及学生教室护眼灯采购项目中标(成交)结果公告,2026-07-24,新疆维吾尔自治区,,中标公告,新疆维吾尔自治区公共资源交易平台,https://www.ggzy.gov.cn/information/deal/html/a/650000/0202/20260724/006584a074eeb1434495829093da0d128d42.html,大屏,大屏,大屏;工程配套,一贯制未分段,是,是
006284d8ae6aa436408fb53febe889a67861,和政县2026年初级中学教育教学设施设备采购项目中标结果公示,2026-07-24,甘肃省,,中标公告,临夏州公共资源交易平台,https://www.ggzy.gov.cn/information/deal/html/a/620000/0202/20260724/006284d8ae6aa436408fb53febe889a67861.html,其他,其他,,初中,否,否
00136305dd6a7bd94ad188a06f6a2ba33ae4,Z1310812600802301霸州市第六中学更换教学楼及宿舍楼门窗工程结果公告,2026-07-24,河北省,,中标公告,廊坊市公共资源交易中心,https://www.ggzy.gov.cn/information/deal/html/a/130000/0202/20260724/00136305dd6a7bd94ad188a06f6a2ba33ae4.html,工程配套,其他,工程配套,一贯制未分段,否,否
0044aed79c78e0f549839c235a5ba4bd59c5,东莞湾区中学鸿蒙教学一体机及办公电脑采购项目结果公告,2026-07-24,广东省,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/440000/0202/20260724/0044aed79c78e0f549839c235a5ba4bd59c5.html,智慧黑板,智慧黑板,智慧黑板;信息化设备,一贯制未分段,是,是
00645ab33f88688843869397dbcf72beadcb,中卫市第三中学教育数字化揭榜挂帅数据赋能规模化因材教项目中标公告,2026-07-24,宁夏回族自治区,,中标公告,宁夏公共资源交易服务平台,https://www.ggzy.gov.cn/information/deal/html/a/640000/0202/20260724/00645ab33f88688843869397dbcf72beadcb.html,信息化,信息化,信息化,一贯制未分段,是,是
00654b2a4ccae9334b1c9d96c15fc83cce94,乌鲁木齐市第八十五中学操场改造项目中标(成交)结果公告,2026-07-24,新疆维吾尔自治区,,中标公告,新疆维吾尔自治区公共资源交易平台,https://www.ggzy.gov.cn/information/deal/html/a/650000/0202/20260724/00654b2a4ccae9334b1c9d96c15fc83cce94.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
00410e1cf73134864f6aab07cc5863c843f6,漯河市高级中学北校区学生机房项目-成交公告,2026-07-24,河南省,,中标公告,漯河市公共资源交易中心,https://www.ggzy.gov.cn/information/deal/html/a/410000/0202/20260724/00410e1cf73134864f6aab07cc5863c843f6.html,信息化设备,信息化设备,信息化设备,高中,是,是
005113f77710b9054ccabe8589664bf371cf,四川省眉山中学校建设提升工程智慧宿管和门禁系统采购中标（成交）结果公告,2026-07-24,四川省,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0202/20260724/005113f77710b9054ccabe8589664bf371cf.html,校园安防,校园安防,校园安防,一贯制未分段,否,否
0041592ae98f89054b0c8bdd4977fc3feb80,濮阳市政府采购中心台前县教育局台前县第三中学办公、监控等设备采购项目成交公告,2026-07-24,河南省,,中标公告,濮阳市公共资源交易中心,https://www.ggzy.gov.cn/information/deal/html/a/410000/0202/20260724/0041592ae98f89054b0c8bdd4977fc3feb80.html,校园安防,校园安防,校园安防,教育局统筹,否,否
00526e26d7b66d264b8f964b9c213e57a62a,贵州省江口中学保洁、宿管、安保等服务项目(二次 )中标结果公告,2026-07-24,贵州省,,中标公告,铜仁市公共资源交易中心,https://www.ggzy.gov.cn/information/deal/html/a/520000/0202/20260724/00526e26d7b66d264b8f964b9c213e57a62a.html,校园安防,校园安防,校园安防,一贯制未分段,否,否
0032e2c1bbf8ac5648f096b2a410ecc5458e,江苏省大丰高级中学2026-2027学年食堂餐饮服务项目中标公告采购包1,2026-07-24,江苏省,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/320000/0202/20260724/0032e2c1bbf8ac5648f096b2a410ecc5458e.html,食堂设备,食堂设备,食堂设备;后勤服务,高中,否,否
003230d5540391a648c9919458750d573857,无锡市公共资源交易中心关于无锡市第一中学太湖新城分校2026-2027年度物业服务采购中标公告JSZC-320200-JZCG-G2026-0062采购包1,2026-07-24,江苏省,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/320000/0202/20260724/003230d5540391a648c9919458750d573857.html,后勤服务,其他,后勤服务,一贯制未分段,否,否
0042a016a96969634931bc48b1d66c7b5971,利川市教育局本级利川市第一中学整体搬迁工程PPP项目2025-2027年度绩效评价与中期评估工作第三方服务机构采购中标（成交）结果公告,2026-07-24,湖北省,,中标公告,湖北省政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/420000/0202/20260724/0042a016a96969634931bc48b1d66c7b5971.html,后勤服务,其他,后勤服务,教育局统筹,否,否
0051116f80ee0f774c56bf32fa797d6a3783,高县沙河中学校食堂升级改造及电力扩容线路改造项目中标（成交）结果公告,2026-07-24,四川省,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0202/20260724/0051116f80ee0f774c56bf32fa797d6a3783.html,校舍维修改造,校舍维修改造,校舍维修改造;食堂设备,一贯制未分段,否,否
00413c9091c8793d42efa794636c898f6002,濮阳市华龙区高级中学采购教室多媒体及空调设备项目一标段成交公告,2026-07-24,河南省,,中标公告,濮阳市公共资源交易中心,https://www.ggzy.gov.cn/information/deal/html/a/410000/0202/20260724/00413c9091c8793d42efa794636c898f6002.html,信息化设备,信息化设备,信息化设备;工程配套,高中,是,是
001455e2fd60c87f4046957018db75615484,晋城市凤鸣中学新装1250KVA箱变工程结果公告,2026-07-24,山西省,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/140000/0202/20260724/001455e2fd60c87f4046957018db75615484.html,其他,其他,,一贯制未分段,否,否
00134ae8aa6238fa41a9986c59b6e21f40b9,Z1306302600652501涞源县第一中学2026年教材教辅用书采购项目结果公告,2026-07-24,河北省,,中标公告,保定市公共资源交易中心,https://www.ggzy.gov.cn/information/deal/html/a/130000/0202/20260724/00134ae8aa6238fa41a9986c59b6e21f40b9.html,其他,其他,,一贯制未分段,否,否
00155b779670938549c48c6d343986a7f37f,乌兰浩特市第七中学信息化设备采购(二次)中标（成交）结果公告,2026-07-24,内蒙古自治区,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/150000/0202/20260724/00155b779670938549c48c6d343986a7f37f.html,信息化,信息化,信息化,一贯制未分段,是,是
00228186fe1f843b4681a29862a7dc514eb2,长春市长春中学智慧校园桌椅、显示设备采购项目中标（成交）结果公告,2026-07-24,吉林省,,中标公告,长春市公共资源交易中心(新),https://www.ggzy.gov.cn/information/deal/html/a/220000/0202/20260724/00228186fe1f843b4681a29862a7dc514eb2.html,智慧校园,智慧校园,智慧校园;课桌椅,一贯制未分段,是,是
0013818737155d814722a8e2112066fded9a,大名县大名中学教学楼外墙粉刷和更换断桥铝门窗项目成交结果公告,2026-07-24,河北省,,中标公告,邯郸市公共资源电子交易平台,https://www.ggzy.gov.cn/information/deal/html/a/130000/0202/20260724/0013818737155d814722a8e2112066fded9a.html,校舍维修改造,校舍维修改造,校舍维修改造;工程配套,一贯制未分段,否,否
00138561ba900d244267b78f6ce691a2407f,清河县第一中学教学楼窗户、学生餐厅型材屋面改造和宿舍楼、综合实验楼供暖设施改造工程中标公告,2026-07-24,河北省,,中标公告,邢台市公共资源交易中心,https://www.ggzy.gov.cn/information/deal/html/a/130000/0202/20260724/00138561ba900d244267b78f6ce691a2407f.html,校舍维修改造,校舍维修改造,校舍维修改造;食堂设备,一贯制未分段,否,否
002262fddf265cd6487483c92d7d4ccc25c4,舒兰市第十八中学校高一高二校区食堂屋面重做防水、防寒，台阶、门斗改造；高三校区教学楼内墙粉刷、功能室改造及围墙、月亮门维修等工程中标(成交)结果公告,2026-07-24,吉林省,,中标公告,吉林市公共资源交易网上招投标系统,https://www.ggzy.gov.cn/information/deal/html/a/220000/0202/20260724/002262fddf265cd6487483c92d7d4ccc25c4.html,校舍维修改造,校舍维修改造,校舍维修改造;实验室设备;食堂设备,一贯制未分段,否,否
002210a647627f4d49ee983f9258fc90d840,舒兰市第二高级中学校教学楼外墙保温、新建连廊等工程中标(成交)结果公告,2026-07-24,吉林省,,中标公告,吉林市公共资源交易网上招投标系统,https://www.ggzy.gov.cn/information/deal/html/a/220000/0202/20260724/002210a647627f4d49ee983f9258fc90d840.html,校舍维修改造,校舍维修改造,校舍维修改造,高中,否,否
0043124c52d257d74a18b12a9b4207f258e4,长沙市湘郡培粹实验中学隆平校区食堂设施设备采购项目结果公告,2026-07-24,湖南省,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/430000/0202/20260724/0043124c52d257d74a18b12a9b4207f258e4.html,食堂设备,食堂设备,食堂设备,一贯制未分段,否,否
0015b0e814c632cd40f6b16473794635a64a,巴林左旗林东第三中学优质均衡创建维修改造项目中标（成交）结果公告,2026-07-24,内蒙古自治区,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/150000/0202/20260724/0015b0e814c632cd40f6b16473794635a64a.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
00135b8f8c0d2a2c45af83afd041e6ffc7c4,Z1302002604952201唐山市第八中学学生公寓阳台安全改造项目结果公告,2026-07-24,河北省,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/130000/0202/20260724/00135b8f8c0d2a2c45af83afd041e6ffc7c4.html,校舍维修改造,校舍维修改造,校舍维修改造,一贯制未分段,否,否
004335423f051e1040938ff49b56ee37b956,邵阳市第五中学食堂食材采购项目（2026年下学期至2027年上学期）中标公告,2026-07-24,湖南省,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/430000/0202/20260724/004335423f051e1040938ff49b56ee37b956.html,食堂设备,食堂设备,食堂设备;后勤服务,一贯制未分段,否,否
00352c0edd0854e84af980c9311b58e82fc4,泉州市第九中学城东校区2026年教学仪器设备采购结果公告（采购包1）,2026-07-24,福建省,,中标公告,泉州市公共资源交易中心,https://www.ggzy.gov.cn/information/deal/html/a/350000/0202/20260724/00352c0edd0854e84af980c9311b58e82fc4.html,教学仪器,教学仪器,教学仪器,一贯制未分段,否,否
005186addbe81c124bbda4e66733428c9102,四川省遂宁市第二中学校遂宁二中本部校区宿舍学生用床购置项目中标（成交）结果公告,2026-07-24,四川省,,中标公告,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0202/20260724/005186addbe81c124bbda4e66733428c9102.html,其他,其他,,一贯制未分段,否,否
